text
cleaving c hg bonds two thiolates are better than one ||||| organomercurial lyase merb catalyzes the difficult cleavage of c hg bonds to hydrocarbon and mercuric dithiol products model compounds providing two or three thiolate ligands activate organomercurials toward acidic cleavage under mild conditions which supports a mechanism in which merb enzymes use two conserved active site cysteines to activate the substrate
sag mediated modulated tension in terebellid tentacles exposed to flow ||||| the long compliant feeding tentacles of the terebellid polychaete eupolymnia heterobranchia not only stretch out over a sandflat substratum but also extend into flow tentacles suspended perpendicular to flow responded to increasing velocity by increasing their sag an analysis of tension in these tentacles mathematically analogous to that applicable to suspension bridges shows that sagging permits the tentacles to avoid increases in tension that would otherwise occur as flow increases force modulation was achieved by active muscular control rather than by passive material properties although these tentacles would certainly break in the experimental flows if they did not sag the low tension achieved suggests that some other reason such as limitations on the adherence of cilia and mucus accounts for the level of tension observed because drag is maximum on tentacles oriented perpendicular to flow reorientation of tentacles either by sagging or by dangling parallel to flow additionally reduces tension by reducing drag theoretical estimates of drag on tentacles oriented parallel to flow show that they are never in danger of being broken drag is sufficient however to assist in passive extension of tentacles while reorientation is a common mode of drag reduction among marine organisms sagging represents a novel mechanism of mediating structural forces resulting from flow
keeping cool enhanced optical reflection and radiative heat dissipation in saharan silver ants ||||| keeping cool silver ants inhabit one of the hottest and driest environments on earth the saharan sands where most insects shrivel and die moments after contact shi et al show that the triangular shape of the silver hairs that cover their bodies enables this existence the hairs both increase the reflection of near infrared rays and dissipate heat from the ants bodies even under full sun conditions evolution s simple solution to intense heat management in this species could lead to better designs for passive cooling of human produced objects science this issue p silver hairs on saharan ants facilitate both reflection and dissipation of intense heat saharan silver ants cataglyphis bombycina forage under extreme temperature conditions in the african desert we show that the ants conspicuous silvery appearance is created by a dense array of triangular hairs with two thermoregulatory effects they enhance not only the reflectivity of the ant s body surface in the visible and near infrared range of the spectrum where solar radiation culminates but also the emissivity of the ant in the mid infrared the latter effect enables the animals to efficiently dissipate heat back to the surroundings via blackbody radiation under full daylight conditions this biological solution for a thermoregulatory problem may lead to the development of biomimetic coatings for passive radiative cooling of objects
microbial ecology meets electrochemistry electricity driven and driving communities ||||| bio electrochemical systems bess have recently emerged as an exciting technology in a bes bacteria interact with electrodes using electrons which are either removed or supplied through an electrical circuit the most described type of bes is microbial fuel cells mfcs in which useful power is generated from electron donors as for example present in wastewater this form of charge transport known as extracellular electron transfer was previously extensively described with respect to metals such as iron and manganese the importance of these interactions in global biogeochemical cycles is essentially undisputed a wide variety of bacteria can participate in extracellular electron transfer and this phenomenon is far more widespread than previously thought the use of bess in diverse research projects is helping elucidate the mechanism by which bacteria shuttle electrons externally new forms of interactions between bacteria have been discovered demonstrating how multiple populations within microbial communities can co operate to achieve energy generation new environmental processes that were difficult to observe or study previously can now be simulated and improved via bess whereas pure culture studies make up the majority of the studies performed thus far even greater contributions of bess are expected to occur in natural environments and with mixed microbial communities owing to their versatility unmatched level of control and capacity to sustain novel processes bess might well serve as the foundation of a new environmental biotechnology while highlighting some of the major breakthroughs and addressing only recently obtained data this review points out that despite rapid progress many questions remain unanswered
ionic compensation with no renal response to chronic hypercapnia in chrysemys picta bellii ||||| the ionic compensatory response to co breathing for days was studied on intact and cystectomized turtles at and degrees c arterial blood gases ph ionized calcium and the plasma concentrations of na k cl total ca and total mg were measured periodically at degrees c ureteral urine was also collected from bladderless turtles and was analyzed for ph ions nh total co osmolality and titratable acid when co was breathed there was a compensatory change in the strong ion difference as manifest by an increase in plasma hco that was approximately meq l both in the and degrees c turtles the only significant associated strong ion changes observed consistent with the ionic compensatory response were increases in total and ionized ca and total mg these results were unaffected at either temperature by surgical removal of the urinary bladder urine collected from cystectomized turtles showed no compensatory increase in acid excretion during hypercapnia in fact changes occurred in the opposite direction urinary excretion of hco and urine ph increased significantly whereas titratable acidity decreased significantly no significant change occurred in ammonia excretion over the three days of hypercapnia these data argue against compensatory roles for the kidneys and urinary bladder in this species and point to internal ionic exchanges involving bone and shell
from eye spots to eye shine ||||| in the marginalia of darwin s on the origin of species the author s spouse wondered if indeed an eye could possibly evolve since it is so complex others more recently have asked the same question fortunately similar doubt did not afflict darwin a review of the evolutionary evidence reveals ample evidence that eyes can and do evolve for example there are creatures that have multiple and very specific eyes suggesting that eyes are not only rather easy to evolve but in some creatures ocular evolution can be quite rapid the process of organism photoreception probably started shortly after life began on this planet stimulated by the sun ocular evolution responded to the sun s energy by producing phototaxis leading to crude eye spots then ascending to the complex and elegant ocular structure of certain birds having two foveae and asymmetric lenses for precise focusing fantastic adaptations often beyond imagination have occurred and are with us today including irregularly shaped eyes and special photopigments to view ultraviolet infrared and bioluminescence the extension of the interpretation of electromagnetic waves into realms we cannot understand must create a fantastic panoply of colours and stimulations and yet as ophthalmologists we rarely consider that any visual system is significantly better than or even that different from our own this is folly for many species have evolved spectacular and stunning adaptations to the visual imperatives of their world the crepuscular aerial drama of a swallow on the wing hunting for a small erratic insect illustrates the profoundly complex visual processing necessary to provide identification tracking pursuit and eventual capture in a dimly lit and almost clueless three dimensional environment yet a swallow does this hundreds of times a day similarly a bathypelagic piscine predator living at a depth of metres must face staggering problems merely identifying
scale dependent trait correlations in a temperate tree community ||||| recent investigations of relationships among plant traits have generated important insights into plant form and function however relationships involving leaf area leaf shape and plant height remain poorly resolved previous work has also focused on correlations between average trait values for individual species it is unclear whether similar relationships occur within species we searched for novel plant trait correlations by comparing leaf area leaf circularity specific leaf area sla and plant height among common woody plant species from a temperate forest in new zealand analyses were conducted both within species intra specifically and among species inter specifically to determine whether trait correlations were scale dependent leaf area was unrelated to other leaf traits inter specifically however leaf area declined with plant height and increased with sla intra specifically leaf circularity decreased with plant height inter specifically but increased with plant height intra specifically sla increased with plant height both inter and intra specifically leaf circularity increased with sla inter specifically but decreased with sla intra specifically overall results showed that leaf shape sla and plant height are interrelated however intra specific relationships often differed substantially from inter specific rela tionships suggesting that the processes shaping relationships between this suite of plant traits are scale dependent
impact of engineered surface microtopography on biofilm formation of staphylococcus aureus ||||| the surface of an indwelling medical device can be colonized by human pathogens that can form biofilms and cause infections in most cases these biofilms are resistant to antimicrobial therapy and eventually necessitate removal or replacement of the device an engineered surface microtopography based on the skin of sharks sharklet aftm has been designed on a poly dimethyl siloxane elastomer pdmse to disrupt the formation of bacterial biofilms without the use of bactericidal agents the sharklet aftm pdmse was tested against smooth pdmse for biofilm formation of staphylococcus aureus over the course of days the smooth surface exhibited early stage biofilm colonies at days and mature biofilms at days while the topographical surface did not show evidence of early biofilm colonization until day at days the mean value of percent area coverage of s aureus on the smooth surface was compared to for the sharklet aftm surface p these results suggest that surface modification of indwelling medical devices and exposed sterile surfaces with the sharklet aftm engineered topography may be an effective solution in disrupting biofilm formation of s aureus
sea urchin spawning in benthic boundary layers are eggs fertilized before advecting away from females ||||| past work on fertilization in echinoids and other egg broadcasting free spawning invertebrates suggests that these organisms might be extremely sperm limited in the field unless individuals spawn in close proximity and under nearly ideal flow conditions however virtually all previous experiments have used one or more techniques surrogates for males and females and short sampling duration that bypassed two potentially important aspects of echinoid reproductive biology the release of gametes in viscous fluids that cling to tests and spines and extended longevity of eggs and undiluted sperm we hypothesized that these attributes might interact with some flow regimes to facilitate time integrated fertilization consequently we explored fertilization processes in sea urchins induced to spawn in a benthic boundary layer in a flow through flume with a male m upstream of a female our observations and data suggest that at free stream flow velocities of and cm s gametes were slowly and continually advected from the aboral surfaces of spawning animals eggs on the surface of the aboral mass were often fertilized before they ablated from the surface many advected eggs were fertilized after being trapped in the vortex downstream of the female gamete advection and fertilization continued for several hours with the actual time course depending on flow velocity fertilization levels declined only slightly with increasing flow velocity these results suggest that fertilization in echinoderms and other free spawners with viscous long lived gametes could be much less sperm limited than currently envisioned and have additional implications for population dynamics and selection on gamete characteristics
comparison of the structure and mechanical properties of bovine femur bone and antler of the north american elk cervus elaphus canadensis ||||| antler and limb bone have a similar microstructure and chemical composition both are primarily composed of type i collagen and a mineral phase carbonated apatite arranged in osteons in compact cortical bone sections and a lamellar structure in the cancellous spongy or trabecular bone sections the mineral content is lower in antler bone and it has a core of cancellous bone surrounded by compact bone running through the main beam and tines the mineral content is higher in the compact compared with the cancellous bone although there is no difference in ratios of the mineral elements with calcium mechanical tests bend and compression on longitudinal and transverse orientations of dry and rehydrated compact bone of north american elk cervus elaphus canadensis antlers are compared with known data on other antlers as well as bovine femora both dry and rehydrated bones are highly anisotropic with the bending and compressive strength and elastic modulus higher in the longitudinal than in the transverse direction there is no significant difference between the bend strength and elastic modulus between dry and rehydrated samples tested in the transverse direction the elastic modulus measured from the bending tests is compared with composite models the elastic modulus and bend strengths are lower in the rehydrated condition but the strain to failure and fracture toughness is much higher compared with dry samples all antler bone mechanical properties are lower than that of bovine femora the antler has a much higher fracture toughness compared with bovine femora which correlates with their main function in intraspecific combat as a high impact resistant energy absorbent material a model of compression deformation is proposed which is based on osteon sliding during shear
ultrastructure and permeability characteristics of the membranes of mucous granules of the hagfish ||||| mucous granules secreted by the slime glands of the hagfish eptatretus stouti were studied after ultrarapid cryofixation and freeze substitution in diverse media osmium tetroxide in acetone several aqueous glutaraldehyde based media with or without osmium only freeze substitution with osmium tetroxide acetone preserved the granules intact allowing visualization of its single unit membrane tests of the rupture or stability of freshly secreted mucous granules in sea water and other aqueous media showed the membranes of the granules are permeable to all inorganic cations tested ranging in relative mass from ammonium to barium they are permeable to the univalent anions chloride nitrate and bicarbonate but not to the di or trivalent anions sulfate phosphate and citrate moreover in solutions where nonpenetrant anions were present rupture occurred if the osmotic pressure was below a critical level about mosmol l the structural and permeability characteristics of the granules account for the explosive speed with which they rupture releasing their mucous contents on contact with sea water
surface tension prey transport in shorebirds how widespread is it ||||| surface tension prey transport is a feeding mechanism employing the surface tension of water surrounding prey to transport prey from bill tip to mouth previously it has been demonstrated only in the red necked phalarope phalaropus lobatus on the basis of a model of the bill morphology necessary for this method of prey transport i suggest that many species of shorebird should be capable of surface tension feeding laboratory investigations of the feeding mechanics of wilson s phalarope phalaropus tricolor western sandpiper calidris mauri and least sandpiper calidris minutilla demonstrated that all three use surface tension transport of prey when feeding in water i examined interspecific variation in the performance of this feeding mechanism with a high speed video system and a customized motion analysis system exploratory analyses indicated significant interspecific variation in distance the prey is transported per cycle of mandibular spreading gape increase per unit transport speed of transport total number of cycles necessary to complete transport and total time to complete transport the calidrid sandpipers also occasionally used other feeding mechanisms in conjunction with surface tension transport of prey the discovery that these sandpipers which normally obtain prey by probing are capable of surface tension transport of prey implies that the capacity to employ this feeding mechanism may be widespread in the scolopacidae and may have been a significant factor in the evolutionary radiation of phalaropes into aquatic environments
pointillist structural color in pollia fruit ||||| biological communication by means of structural color has existed for at least million years structural color is commonly observed in the animal kingdom but has been little studied in plants we present a striking example of multilayer based strong iridescent coloration in plants in the fruit of pollia condensata the color is caused by bragg reflection of helicoidally stacked cellulose microfibrils that form multilayers in the cell walls of the epicarp we demonstrate that animals and plants have convergently evolved multilayer based photonic structures to generate colors using entirely distinct materials the bright blue coloration of this fruit is more intense than that of any previously described biological material uniquely in nature the reflected color differs from cell to cell as the layer thicknesses in the multilayer stack vary giving the fruit a striking pixelated or pointillist appearance because the multilayers form with both helicoidicities optical characterization reveals that the reflected light from every epidermal cell is polarized circularly either to the left or to the right a feature that has never previously been observed in a single tissue
an acidic matrix protein pif is a key macromolecule for nacre formation ||||| making mother of pearl nacre is an iridescent layer of calcium carbonate lining the inside of shells of marine mollusks and is commonly known as mother of pearl it is composed of layers of uniformly oriented crystals of aragonite a metastable form of calcium carbonate separated by layers of organic matrix how the ordered structure of aragonite layers is achieved has been unclear suzuki et al p published online august see the perspective by kroger identified two acidic matrix proteins pif and pif that regulate nacre formation in the japanese pearl oyster the proteins appear to form a complex in which pif binds to aragonite and pif binds to other macromolecules in the organic matrix a matrix protein is identified that regulates nacre formation in the japanese pearl oyster the mollusk shell is a hard tissue consisting of calcium carbonate crystals and an organic matrix the nacre of the shell is characterized by a stacked compartment structure with a uniformly oriented c axis of aragonite crystals in each compartment using a calcium carbonate binding assay we identified an acidic matrix protein pif in the pearl oyster pinctada fucata that specifically binds to aragonite crystals the pif complementary dna cdna encoded a precursor protein which was posttranslationally cleaved to produce pif and pif the results from immunolocalization a knockdown experiment that used rna interference and in vitro calcium carbonate crystallization studies strongly indicate that pif regulates nacre formation
taste perception in honeybees just a taste of honey ||||| the advent of the genomic era has opened new doors to understand the fundamental organization of living organisms and has therefore promoted a fertile field of comparative research that intends to identify similarities and differences between related and unrelated species at the genomic level one of the organisms whose genome has been recently decoded is that of the honeybee apis mellifera enabling a direct comparison with another well studied insect the fruit fly drosophila melanogaster it was reported that the honeybee has only ten gustatory receptors and thus a very poor taste perception compared to drosophila which presents gustatory receptors and the mosquito anopheles gambiae which presents gustatory receptors in this forum article we discuss the implications of these findings taking into account previous and new discoveries on honeybee gustation based on behavioral and neurobiological studies by several authors and us we conclude that the world of taste of a honeybee might not be as poor as proposed and that further studies should integrate molecular neurobiological behavioral and ecological approaches to better characterize taste perception in bees
desiccation resistance of adhesive secretion in the protocarnivorous plant roridula gorgonias as an adaptation to periodically dry environment ||||| to analyse the change of mass in the resinous secretion of roridula gorgonias we carried out long term measurements using a computerised ultra microbalance in contrast to the aqueous mucilage of other carnivorous flypaper traps this water insoluble secretion does not desiccate even in dead and formalin preserved plants we found no significant desiccation of secretory drops within h of continuous weighing after days of the secretion exposure to dry conditions only about of the mass was lost interestingly returning these samples to humid conditions resulted in a mass recovery to the initial amount this property of the secretion is discussed as an ecological adaptation to the periodically dry fynbos habitat of the plant
nanoscale chemical tomography of buried organic inorganic interfaces in the chiton tooth ||||| biological organisms possess an unparalleled ability to control the structure and properties of mineralized tissues they are able for example to guide the formation of smoothly curving single crystals or tough lightweight self repairing skeletal elements in many biominerals an organic matrix interacts with the mineral as it forms controls its morphology and polymorph and is occluded during mineralization the remarkable functional properties of the resulting composites such as outstanding fracture toughness and wear resistance can be attributed to buried organic inorganic interfaces at multiple hierarchical levels analysing and controlling such interfaces at the nanometre length scale is critical also in emerging organic electronic and photovoltaic hybrid materials however elucidating the structural and chemical complexity of buried organic inorganic interfaces presents a challenge to state of the art imaging techniques here we show that pulsed laser atom probe tomography reveals three dimensional chemical maps of organic fibres with a diameter of nm in the surrounding nano crystalline magnetite fe o mineral in the tooth of a marine mollusc the chiton chaetopleura apiculata remarkably most fibres co localize with either sodium or magnesium furthermore clustering of these cations in the fibre indicates a structural level of hierarchy previously undetected our results demonstrate that in the chiton tooth individual organic fibres have different chemical compositions and therefore probably different functional roles in controlling fibre formation and matrix mineral interactions atom probe tomography is able to detect this chemical structural heterogeneity by virtue of its high three dimensional spatial resolution and sensitivity across the periodic table we anticipate that the quantitative analysis and visualization of nanometre scale interfaces by laser pulsed atom probe tomography will contribute greatly to our understanding not only of biominerals such as bone dentine and enamel but also of synthetic organic inorganic composites
do desert ants smell the scenery in stereo ||||| desert ants cataglyphis fortis navigate individually in the inhospitable saltpans of tunisia using path integration for long distance navigation and visual and olfactory landmarks for fine scale orientation in the vicinity of the nest entrance here we show in a field experiment that the ants are able to locate the nest entrance within a two dimensional olfactory array ants were trained to forage in an open channel and to memorize the nest entrance relative to four odours that were applied at the corners of an invisible quadratic array in a test situation the ants pinpointed the fictive nest only when the odours were present at their learned positions our results suggest that the ants had learned the olfactory scenery around their nest furthermore unilaterally antennectomized ants could not pinpoint the nest within a two dimensional array hence this kind of orientation depends on the simultaneous input of both antennae that is on a stereo sense of smell until now insects and mammals including humans have only been known to use bilateral sensory input to follow a concentration gradient of an odour our evidence suggests that desert ants require a stereo sense of smell to make use of the olfactory scenery around their nest for homing
bill sweeping in the spoonbill platalea leucordia evidence for a hydrodynamic function ||||| abstract abstract spoonbills aves platalea spp ciconiiformes characteristically feed by wading in shallow water and rhythmically sweeping their submerged and partially opened bills in an arc this bill sweeping contrasts with the direct grasp strike or stab employed by related species storks ciconiidae herons ardeidae for similar prey crustaceans fish a related feature of spoonbills is the shape of the bill both upper and lower mandibles are dorso ventrally flattened the upper mandible being convex in cross section while the lower is tucked in to result in an almost flat surface the bill is wide throughout and broadens at the distal end the hypothesis presented here is that spoonbills use their broad flattened bills and lateral sweeping to shed a vortex off the tip of the bill that results in hydrodynamic suction on the bottom which disturbs and moves prey to achieve this the bill is used as a hydrofoil the analysis predicts and experimental results show that in feeding the tip of the bill is kept close to the bottom there is an inverse relationship between bill immersion depth and sweeping speed and bill sweeping over submerged prey results in the prey being lifted into the water column this is the first reported case of an avian bill being used as a hydrofoil
protein oxidation implicated as the primary determinant of bacterial radioresistance ||||| in the hierarchy of cellular targets damaged by ionizing radiation ir classical models of radiation toxicity place dna at the top yet many prokaryotes are killed by doses of ir that cause little dna damage here we have probed the nature of mn facilitated ir resistance in deinococcus radiodurans which together with other extremely ir resistant bacteria have high intracellular mn fe concentration ratios compared to ir sensitive bacteria for in vitro and in vivo irradiation we demonstrate a mechanistic link between mn ii ions and protection of proteins from oxidative modifications that introduce carbonyl groups conditions that inhibited mn accumulation or mn redox cycling rendered d radiodurans radiation sensitive and highly susceptible to protein oxidation x ray fluorescence microprobe analysis showed that mn is globally distributed in d radiodurans but fe is sequestered in a region between dividing cells for a group of phylogenetically diverse ir resistant and ir sensitive wild type bacteria our findings support the idea that the degree of resistance is determined by the level of oxidative protein damage caused during irradiation we present the case that protein rather than dna is the principal target of the biological action of ir in sensitive bacteria and extreme resistance in mn accumulating bacteria is based on protein protection
plant biomechanics high endurance algae ||||| breaking waves place repeated loading on marine algae which can lead to death by fatigue but observations of one alga suggest that its joint structure which lacks transverse connections confers fatigue resistance
spray aiming in the bombardier beetle photographic evidence ||||| bombardier beetles when physically assaulted eject a hot quinonoid spray from the tip of the abdomen photographic evidence is presented demonstrating that the african bombardier beetle stenaptinus insignis can aim its spray in virtually any direction it can target its individual legs and even the individual segments of its legs moreover in aiming at a leg it takes into account the postural orientation of that leg the beetle is able even to target sites on its back it is postulated that the ability to aim helps the beetle mainly in defense against ants
anatomical significance of the hygrochastic movement in anastatica hierochuntica ||||| background and aims unlike the dispersal mechanisms of many desert plants the whole dead skeleton of anastatica hierochuntica is involved in seed dispersal and preservation this process depends on the hygrochastic nature of the lignified conducting tissue that bends when dry and straightens under wet conditions an anatomical interpretation of this mechanical movement was investigated methods an anatomical study of the stem was conducted on the juvenile plants raised under different water treatments and on the branch orders of adult a hierochuntica size classes key results in the juvenile stem of a hierochuntica the area of cortex conducting tissue and pith increased with water availability however the hydraulic conductance decreased resulting in a better withdrawal of water in water stressed plants the anatomical investigation of the hygrochastic mechanism revealed an asymmetric distribution of the cortical tissues with the conducting tissues of the stem of juvenile and adult plants being larger in the lower side the hydraulic conductance was better in the basal and middle branch orders than the terminal ones permitting better conductance of water to the subsequent branch orders conclusions the lignified conducting tissue of the whole stem having a hygrochastic nature controls the movement of the branches the greater amount of conducting tissue associated with a higher density of wide xylem vessels was observed in the lower side of the stem as compared with the upper side consequently the conducting tissue in the lower side of the stem was suggested to be more effective in the opening process of the curled dry branches through better and more rapid conductance of water alternatively due to the few narrow xylem vessels in the upper side of the stem it was likely that the conducting tissue in the upper side is more effective in the closing process by providing more rapid drying the mechanical rise of water and the related hygrochastic efficiency were maximized in the basal and middle branch orders that are mostly involved in the mechanical movement
spatial vision in the echinoid genus echinometra ||||| summary although eyes are generally considered necessary for image resolution a diffuse photoreceptive system with directional sensitivity may also have this ability two species of the echinoid genus echinometra were tested for spatial vision by examining their ability to locate and move towards targets of different sizes the echinoids were significantly oriented p towards a target with an angular width of deg sr but were not oriented to targets with angular widths of deg and deg this ability is probably due to the blocking of off angle light by the spines which have approximately the correct spacing for the observed resolution spatial vision is advantageous for echinoids of this genus because they leave and return to small dark shelters this first demonstration of spatial vision in an echinoderm sheds further light on the complex optical structures and photobehaviors found in this phylum
direct uptake of soil nitrogen by mosses ||||| mosses are one of the most diverse and widespread groups of plants and often form the dominant vegetation in montane boreal and arctic ecosystems however unlike higher plants mosses lack developed root and vascular systems which is thought to limit their access to soil nutrients here we test the ability of two physiologically and taxonomically distinct moss species to take up soil and wet deposition derived nitrogen n in natural intact turfs using stable isotopic techniques n both species exhibited increased concentrations of shoot n when exposed to either soil or wet deposition derived n demonstrating conclusively and for the first time that mosses derive n from the soil given the broad physiological and taxonomic differences between these moss species we suggest soil n uptake may be common among mosses although further studies are required to test this prediction soil n uptake by moss species may allow them to compete for soil n in a wide range of ecosystems moreover since many terrestrial ecosystems are n limited soil n uptake by mosses may have implications for plant community structure and nutrient cycling finally soil n uptake may place some moss species at greater risk from n pollution than previously appreciated
stabilization and swelling of hagfish slime mucin vesicles ||||| summary when agitated atlantic hagfish myxine glutinosa produce large quantities of slime that consists of hydrated bundles of protein filaments and membrane bound mucin vesicles from numerous slime glands when the slime exudate contacts seawater the thread bundles unravel and the mucin vesicles swell and rupture little is known about the mechanisms of vesicle rupture in seawater and stabilization within the gland although it is believed that the vesicle membrane is permeable to most ions except polyvalent anions we hypothesized that the most abundant compounds within the slime gland exudate have a stabilizing effect on the mucin vesicles to test this hypothesis we measured the chemical composition of the fluid component of hagfish slime exudate and conducted functional assays with these solutes to test their ability to keep the vesicles in a condensed state we found k concentrations that were elevated relative to plasma and na cl and ca concentrations that were considerably lower our analysis also revealed high levels of methylamines such as trimethylamine oxide tmao betaine and dimethylglycine which had a combined concentration of mmol l in the glandular fluid in vitro rupture assays demonstrated that both tmao and betaine had a significant effect on rupture but neither was capable of completely abolishing mucin swelling and rupture even at high concentrations this suggests that some other mechanism such as the chemical microenvironment within gland mucous cells or hydrostatic pressure is responsible for stabilization of the vesicles within the gland
deciphering the rhizosphere microbiome for disease suppressive bacteria ||||| a common plant pathogen induces the growth of disease suppressive microbes in local soil communities disease suppressive soils are exceptional ecosystems in which crop plants suffer less from specific soil borne pathogens than expected owing to the activities of other soil microorganisms for most disease suppressive soils the microbes and mechanisms involved in pathogen control are unknown by coupling phylochip based metagenomics of the rhizosphere microbiome with culture dependent functional analyses we identified key bacterial taxa and genes involved in suppression of a fungal root pathogen more than bacterial and archaeal species were detected with proteobacteria firmicutes and actinobacteria consistently associated with disease suppression members of the g proteobacteria were shown to have disease suppressive activity governed by nonribosomal peptide synthetases our data indicate that upon attack by a fungal root pathogen plants can exploit microbial consortia from soil for protection against infections
biologically inspired humidity sensor based on three dimensional photonic crystals ||||| this letter presents a biomimetic humidity sensor inspired by the humidity dependent color change observed in the cuticle of the hercules beetle a thin film type humidity sensor with nanoporous structures three dimensional photonic crystals mimicking the spongy multilayer in the beetles was designed and fabricated using the colloidal templating method and a hydrophilic surface treatment the visible color of the fabricated humidity sensor changes from blue green to red as the environmental humidity increases the wavelength of reflected light that is predicted by bragg s equation considering the effect of water absorption shows a good agreement with experimental results
non smooth morphologies of typical plant leaf surfaces and their anti adhesion effects ||||| the micromorphologies of surfaces of several typical plant leaves were investigated by scanning electron microscopy sem different non smooth surface characteristics were described and classified the hydrophobicity and anti adhesion of non smooth leaf surfaces were quantitatively measured results show that the morphology of epidermal cells and the morphology and distribution density of epicuticular wax directly affect the hydrophobicity and anti adhesion the surface with uniformly distributed convex units shows the best anti adhesion and the surface with regularly arranged trellis units displays better anti adhesion in contrast the surface with randomly distributed hair units performs relatively bad anti adhesion the hydrophobic models of papilla ciliary and fold setal non smooth surfaces were set up to determine the impacts of geometric parameters on the hydrophobicity this study may provide an insight into surface machine molding and apparent morphology design for biomimetics engineering
walrus ethology i the social role of tusks and applications of multidimensional scaling ||||| social behavior of male pacific walruses odobenus rosmarus l summering i e outside the breeding season on an alaskan hauling ground is described social interaction on land is mostly agonistic visual presentation of tusks and striking with tusks feature prominently in most agonistic interactions vocal communication occurs in a minority of them agonistic interactions are analyzed in r and q approaches with min ssa a fully non metric multidimensional scaling procedure programmed in the guttman lingoes series large body size and long tusks characterize dominant walruses dominants are most frequently aggressive and threatening and least frequently exhibit submissive defensive protective and avoidance behavior subordinate walruses show the opposite trend walruses are bullies individuals strongly disadvantaged in body size or tusk length or both receive numerous strikes and visual threats walruses tend to initiate agonistic interactions with smaller individuals walrus tusks are importa
the functional morphology of the petioles of the banana musa textilis ||||| bananas are among the largest herbs in the world and their lightweight petioles hold up huge leaves this study examined how the petioles manage to achieve adequate rigidity to do this while allowing extensive and reversible reconfiguration in high winds morphological and anatomical examination of the petioles and leaves of musa textilis suggested how these two apparently incompatible abilities are achieved the hollow u shaped section of the petiole and the longitudinal strengthening elements in its outer skin give it adequate rigidity while its ventral curvature help support the leaf without the need for thick lateral veins these features however also allow the petiole to reconfigure by twisting away from the wind while the leaf can fold away in addition two sets of internal structures longitudinal partitions and transverse stellate parenchyma plates help prevent dorsoventral flattening allowing the petiole to flex further away from the wind without buckling these ideas were tested and verified by a range of mechanical tests simple four point bending and torsion tests showed that the petioles are indeed far more compliant in torsion than in bending axial bending tests and crushing tests showed that petioles could be flexed twice as far and were four times as resistant to dorsoventral flattening when intact than when the internal tissue is removed the banana petiole therefore seems to be an excellent example of natural integrated mechanical design
the interaction between plants and bacteria in the remediation of petroleum hydrocarbons an environmental perspective ||||| widespread pollution of terrestrial ecosystems with petroleum hydrocarbons phcs has generated a need for remediation and given that many phcs are biodegradable bio and phyto remediation are often viable approaches for active and passive remediation this review focuses on phytoremediation with particular interest on the interactions between and use of plant associated bacteria to restore phc polluted sites plant associated bacteria include endophytic phyllospheric and rhizospheric bacteria and cooperation between these bacteria and their host plants allows for greater plant survivability and treatment outcomes in contaminated sites bacterially driven phc bioremediation is attributed to the presence of diverse suites of metabolic genes for aliphatic and aromatic hydrocarbons along with a broader suite of physiological properties including biosurfactant production biofilm formation chemotaxis to hydrocarbons and flexibility in cell surface hydrophobicity in soils impacted by phc contamination microbial bioremediation generally relies on the addition of high energy electron acceptors e g oxygen and fertilization to supply limiting nutrients e g nitrogen phosphorous potassium in the face of excess phc carbon as an alternative the addition of plants can greatly improve bioremediation rates and outcomes as plants provide microbial habitats improve soil porosity thereby increasing mass transfer of substrates and electron acceptors and exchange limiting nutrients with their microbial counterparts in return plant associated microorganisms improve plant growth by reducing soil toxicity through contaminant removal producing plant growth promoting metabolites liberating sequestered plant nutrients from soil fixing nitrogen and more generally establishing the foundations of soil nutrient cycling in a practical and applied sense the collective action of plants and their associated microorganisms is advantageous for remediation of phc contaminated soil in terms of overall cost and success rates for in situ implementation in a diversity of environments mechanistically there remain biological unknowns that present challenges for applying bio and phyto remediation technologies without having a deep prior understanding of individual target sites in this review evidence from traditional and modern omics technologies is discussed to provide a framework for plant microbe interactions during phc remediation the potential for integrating multiple molecular and computational techniques to evaluate linkages between microbial communities plant communities and ecosystem processes is explored with an eye on improving phytoremediation of phc contaminated sites
improved light extraction in the bioluminescent lantern of a photuris firefly lampyridae ||||| a common problem of light sources emitting from an homogeneous high refractive index medium into air is the loss of photons by total internal reflection bioluminescent organisms as well as artificial devices have to face this problem it is expected that life with its mechanisms for evolution would have selected appropriate optical structures to get around this problem at least partially the morphology of the lantern of a specific firefly in the genus photuris has been examined the optical properties of the different parts of this lantern have been modelled in order to determine their positive or adverse effect with regard to the global light extraction we conclude that the most efficient pieces of the lantern structure are the misfit of the external scales which produce abrupt roughness in air and the lowering of the refractive index at the level of the cluster of photocytes where the bioluminescent production takes place
